rep,top_k,mean_mu,median_mu,mean_sigma,median_sigma,mean_EI,median_EI,overlap_with_EI
433,50,-0.03167198083310711,-0.02643103027711193,0.13934266403105233,0.14496206651603502,0.026317717322106353,0.028284370920652974,0.16
434,50,-0.035739341555608456,-0.030029747505606483,0.13327966881043582,0.12502310877080824,0.024147181983264945,0.02599341041724763,0.16
435,50,-0.03363629758484333,-0.02564113028028967,0.1312103957770611,0.12666316209387274,0.023465379880931985,0.023192263993524902,0.08
436,50,-0.03420648818856612,-0.027339141143757822,0.1328632644238243,0.12896381742440827,0.02402666623030614,0.025015007945246387,0.16
437,50,-0.037379909039162766,-0.03218991977190667,0.13455311534015982,0.13570083555288204,0.023926489862957655,0.025981458421742636,0.12
438,50,-0.028999785793658663,-0.027921319668649094,0.13331510778433153,0.13149573105671217,0.025437821919137297,0.026062180740014526,0.12
439,50,-0.03623095680121526,-0.027382503605830565,0.13768480737207114,0.13551554644370925,0.025164357851197926,0.02595498411436918,0.16
440,50,-0.03476427356058845,-0.02787582841503266,0.13899351470340773,0.1392512971632029,0.025860649359357626,0.02695453110084605,0.16
441,50,-0.032919767744999676,-0.02821634077523179,0.13913276739602565,0.13599031422604607,0.026111757278195,0.027503205130052194,0.24
442,50,-0.040010044801360556,-0.027862971245309058,0.13384060329234615,0.13082271123543604,0.02310776832195236,0.022938797956916654,0.12
443,50,-0.03733196490784783,-0.0268713401774656,0.1404960505425409,0.13946809927094392,0.02620717372369593,0.031161567969900227,0.3
444,50,-0.036654843765838815,-0.025774806510711182,0.13005311451809193,0.13092701053130648,0.023089324771145007,0.02294066863515124,0.22
445,50,-0.03795263255444373,-0.02881297140631719,0.13828141815359732,0.13792528953334415,0.024733226621754506,0.026098734725056364,0.2
446,50,-0.03550027525091298,-0.027478797410842352,0.13939382944826273,0.13671881425515614,0.025966464843707557,0.028488096925315662,0.18
447,50,-0.029182103582611564,-0.025630912560890437,0.14210387947509753,0.14558645773027795,0.0278376886815032,0.03053295762492113,0.28
448,50,-0.034089787912234784,-0.025795318924426498,0.13405489227127984,0.12735052222581533,0.02467712839646317,0.024592788059397477,0.14
449,50,-0.03124654178139624,-0.0277358731357533,0.14014979261877153,0.14154463421794627,0.02672127940533908,0.02951051009449561,0.16
450,50,-0.03479657760823837,-0.026925991096222533,0.1400035291286868,0.1392512971632029,0.026009014297490352,0.025979739018062335,0.2
451,50,-0.036856405573270364,-0.026879526876023577,0.13945572831011732,0.13476830213217159,0.025660028432476646,0.02946053504953929,0.2
452,50,-0.03524742706967213,-0.028440972806048986,0.13597632214999844,0.12848983128704478,0.024629186820265696,0.024362300907217645,0.14
453,50,-0.034223065392180306,-0.027036017696167952,0.14241952113860334,0.14529496810145692,0.02713397116345023,0.030085301284359413,0.22
454,50,-0.03792820902794633,-0.029605296414409857,0.14008520262847013,0.14065403300860224,0.025642402423522018,0.026521805269546228,0.16
455,50,-0.0317359125784641,-0.028809617255274922,0.14054385473274342,0.13880017582868132,0.02663612943523946,0.02770422452031064,0.2
456,50,-0.04025558869844577,-0.027690737100790334,0.13739712575018753,0.14092314359834907,0.024339990742039793,0.02798177987657753,0.14
457,50,-0.03875677248012824,-0.030903862608332028,0.1408501942985677,0.14086181443380374,0.025709531078847377,0.0281125311789527,0.18
458,50,-0.03172133050865919,-0.02696819480091819,0.1378987946949647,0.13622428835880435,0.02573952545742718,0.026690412028694887,0.2
459,50,-0.03719630152651931,-0.031370691920710694,0.14416203188265483,0.14721702434630124,0.02659608308125614,0.027544120638131872,0.3
460,50,-0.032885812681119016,-0.029035498089533884,0.1350375489886667,0.1329145531769881,0.02501727093560689,0.02604617867235766,0.18
461,50,-0.034007024150281416,-0.029605296414409857,0.1314506832387068,0.12776940616789834,0.023537432479464482,0.023116389594352638,0.08
462,50,-0.032189552710534045,-0.0275168369516866,0.1321148853513734,0.13286292182600046,0.02396355295942766,0.023513404366706327,0.12
463,50,-0.03350438741329667,-0.026808573389909426,0.13467357116883094,0.1378601954929197,0.025507142150665237,0.026190366258848553,0.24
464,50,-0.035940889493385864,-0.029038852240576153,0.13638098706739377,0.1394395868033543,0.024322852281230607,0.0253023232435263,0.18
465,50,-0.032517192081705344,-0.028061564112908034,0.13771747763871311,0.13625251220111767,0.025388906548270213,0.02555107607350581,0.1
466,50,-0.03284472180944655,-0.027505183351170193,0.14247298758313082,0.1485509606447826,0.027440999145930026,0.02899426980485183,0.24
467,50,-0.03445132623522564,-0.028247095448783135,0.13565113675393822,0.13646711006153117,0.024225743360110474,0.02483042207730067,0.12
468,50,-0.03679505397882333,-0.026572854905701077,0.13350112891084598,0.13360374731161356,0.023758133781045333,0.023579266477044912,0.18
469,50,-0.03427002704039859,-0.02708596481031446,0.135478330853603,0.13286292182600046,0.02443231348972638,0.02576528378625932,0.16
470,50,-0.035665106367303426,-0.03136429783504292,0.13573007586532718,0.13264117869242195,0.0241290603980826,0.023913736061024198,0.18
471,50,-0.0365580419458684,-0.026712086290381555,0.1417665100235738,0.1415438458934929,0.026964785121620857,0.030599600374474872,0.32
472,50,-0.03783697364053624,-0.028727563088261625,0.14050911722861376,0.14101469819766493,0.026131076528493738,0.028016425316857718,0.14
473,50,-0.034283606682616916,-0.031286742182870995,0.14229915963040723,0.14194325669397279,0.026773709773432585,0.028737322109715975,0.22
474,50,-0.03551058179513458,-0.027921319668649094,0.13835120117173177,0.13806250186642022,0.02521468816544299,0.027503205130052194,0.14
475,50,-0.03421151726379654,-0.030545069983846946,0.13641240025471738,0.13538055671598986,0.02474229004627504,0.023579266477044912,0.24
476,50,-0.0259863999856071,-0.020194322161089052,0.1373065070530459,0.13544395256648284,0.027346224032276448,0.02987194440531905,0.24
477,50,-0.029425957295097872,-0.026080090781729248,0.13267936330548435,0.13210923452795056,0.02481942396633552,0.025393869778411897,0.2
478,50,-0.04121991990054242,-0.030241156704081847,0.13579957132333564,0.13311755197576158,0.023213970391413364,0.021889108711555957,0.16
479,50,-0.03359135551310245,-0.02958752711873902,0.14235412378789344,0.14283774273164035,0.02706086387576723,0.030085301284359413,0.2
480,50,-0.03249321512169565,-0.026774431513594522,0.13376254990907388,0.13397003529579443,0.024319746177136746,0.02422210374743204,0.14
481,50,-0.03541546141842502,-0.032527867526189295,0.14158535849970927,0.14166034432526703,0.026028854010022216,0.026522010875757552,0.24
482,50,-0.038868724090673344,-0.029038852240576153,0.13562089979105893,0.1338386334770192,0.024237803108775834,0.02626487382016866,0.12
483,50,-0.03691811939141662,-0.02777314456303736,0.13817506873121807,0.13544395256648284,0.025015328985296056,0.027611783165786302,0.16
484,50,-0.036335113885746596,-0.02745650265745258,0.14071103831678167,0.14255088043684927,0.026481679571997825,0.02878724701182823,0.26
485,50,-0.03362105127454998,-0.026842582878485295,0.13714137302421225,0.13687245931944528,0.02561053735754911,0.02623137362660688,0.28
486,50,-0.02979139465160701,-0.028026325314525688,0.13853534439853216,0.13525548280896008,0.026384840067463094,0.029072411113186005,0.24
487,50,-0.03810280676517167,-0.031370691920710694,0.1367013294144054,0.13466319998445134,0.024196285080943777,0.025354120231904892,0.14
488,50,-0.027672321653257375,-0.02674189372840738,0.13948436985430834,0.14314164758642628,0.027434256519519997,0.029834243649113204,0.22
489,50,-0.0340845546397764,-0.02635932278852699,0.13310665816033856,0.1357453406119687,0.023709113158656855,0.023786960327772493,0.12
490,50,-0.036693068736650195,-0.027078828250801996,0.1389459049221706,0.13882100614136955,0.02539950233051607,0.02591588366044091,0.24
491,50,-0.03340116132918805,-0.02648409126726875,0.13791148911077367,0.14065403300860224,0.02561854107620936,0.02934196656282757,0.22
492,50,-0.027272592748339094,-0.026315084274187543,0.13011506873860668,0.1258216892425636,0.024276279516164415,0.024114834897551205,0.14
493,50,-0.03814030659811657,-0.030948794428588368,0.13140034703921108,0.12571933223287252,0.022726945039185265,0.02212365961580364,0.18
494,50,-0.03425740241578927,-0.029403538743490276,0.1382191997683872,0.1375817333232856,0.025366061321915313,0.024992193812352258,0.16
495,50,-0.03477292867427813,-0.025945346301416657,0.13518784799413786,0.13840715557577166,0.024998837667006498,0.026575496199977566,0.14
496,50,-0.04046351668241946,-0.03278652961787523,0.13199253828816082,0.12810783863572406,0.022361430129330926,0.02241209952056829,0.06
497,50,-0.0325958859439049,-0.02735544371111504,0.1408494177960158,0.1415438458934929,0.02643987171922032,0.02951051009449561,0.16
498,50,-0.03321801992907659,-0.02614491673204239,0.13710959374931528,0.13686476678493598,0.025255344939481717,0.027529636066990985,0.12
499,50,-0.03886273246219256,-0.029808682017170074,0.13773453105916292,0.13529992653593031,0.024604405820301767,0.025421091548199,0.14
500,50,-0.03525674214334839,-0.028051334826973612,0.13623111969816415,0.13199908984752448,0.024375033061522968,0.025979739018062335,0.1
501,50,-0.03307751062190842,-0.026324640076751137,0.13243222145110536,0.13380064215801818,0.02389332163273935,0.024309394712883528,0.14
502,50,-0.03635977188840037,-0.030262280150794955,0.1430379774621639,0.14086181443380374,0.026701283785165154,0.029927985755596555,0.3
503,50,-0.03796152278211142,-0.02930093683652638,0.13328098408809233,0.12910463070348288,0.023254020215142175,0.02262664850175191,0.18
504,50,-0.03476801077132927,-0.026710262283909672,0.13072380900729294,0.1265735315160733,0.023462145713455777,0.02326311081192501,0.14
505,50,-0.0344958319570512,-0.02845624772535219,0.13980683049710607,0.144444184417687,0.02574621635274474,0.02667674062950959,0.24
506,50,-0.03681721331858836,-0.026795494508118793,0.1323867104359584,0.12934581007572893,0.023386210678038043,0.023579266477044912,0.12
507,50,-0.03610424228570538,-0.029605296414409857,0.13962195172596842,0.13857690344359538,0.025793184737556166,0.02844395567485209,0.18
508,50,-0.03283700066717355,-0.027036017696167952,0.14236462241414075,0.14562802125189955,0.02723520495334862,0.029240621466534722,0.26
509,50,-0.04142028471025049,-0.033088828075614404,0.13971352973223986,0.13891961600191016,0.024469812041408044,0.026337148852374613,0.08
510,50,-0.03367778885576616,-0.03217713838735123,0.13546682562450574,0.13366957361472848,0.024276166359124725,0.02306689995960988,0.08
511,50,-0.028882602344482332,-0.02648409126726875,0.1403319033658692,0.1420297439711904,0.027040187265521452,0.029007160594832798,0.14
512,50,-0.03534415009124812,-0.031095213340933556,0.1385966835755522,0.13605620715030112,0.02549950379505514,0.02677390137151259,0.2
513,50,-0.03138984619300934,-0.029037603437134386,0.143525367294812,0.14493389458361428,0.027742823585885545,0.029523400884476577,0.24
514,50,-0.03304987010165655,-0.027572967091394066,0.13109146408705016,0.1280154874685199,0.023316302605009626,0.02294066863515124,0.12
515,50,-0.02875373581845267,-0.026446036587955225,0.13625420641454705,0.13417729006373308,0.025994539972046662,0.02591588366044091,0.2
516,50,-0.03813776078479491,-0.02881297140631719,0.1406919336521663,0.14065403300860224,0.02526841769565883,0.026190366258848553,0.16
517,50,-0.029361437301580428,-0.022398056114391,0.137345657751577,0.138370076289418,0.026960906943704635,0.029672465772010954,0.26
518,50,-0.02481031134424414,-0.024597663497418324,0.13534291073837076,0.13304252520273052,0.026678709552351493,0.027871398165765268,0.2
519,50,-0.037491098915049995,-0.029035498089533884,0.13705720188684642,0.13481280719125824,0.024234000964208774,0.02473195968494763,0.2
520,50,-0.031327327478707215,-0.02427407774200505,0.13868419803609844,0.13769865323744246,0.026531087038722048,0.02873307927911381,0.18
521,50,-0.027671075895193815,-0.02399794214519553,0.13420820985539414,0.13451984423465424,0.026012055272491497,0.02686873065288329,0.18
522,50,-0.03791349473407713,-0.027773818517425046,0.13481904261683902,0.1340440088203363,0.02395930895127805,0.02409178252939934,0.1
523,50,-0.03975698793514343,-0.031100116941533994,0.13972050487479393,0.13976969517541257,0.024669525454077343,0.026046399847746506,0.22
524,50,-0.028975848184846765,-0.027416030623286184,0.1373087657683391,0.13744522444719584,0.026173824337828035,0.025979739018062335,0.16
525,50,-0.03359985716413843,-0.028147200502908056,0.13961736807481395,0.13818692152056766,0.026360286272288355,0.029508934568736555,0.16
526,50,-0.03521184069412313,-0.027394409824284097,0.14234011344224431,0.14429239833193264,0.02680400823612675,0.02976097931271489,0.24
527,50,-0.03644897329394688,-0.026235972151856524,0.14123836619941404,0.14075234912944962,0.026337825277355023,0.02944764425955832,0.22
528,50,-0.03192347335695788,-0.027756313720390918,0.13654876875762617,0.1356384092673208,0.025560114366352013,0.026334978530735312,0.2
529,50,-0.03618168267008925,-0.029055372732805222,0.13589699450406614,0.13464648578666516,0.024470318611594898,0.02531569392902644,0.16
530,50,-0.03865286356414119,-0.027331867239908103,0.13866124317483375,0.1403098892902354,0.025164338450884203,0.0281125311789527,0.14
531,50,-0.03553726924316736,-0.029120302612319904,0.13895262359583435,0.1394355407652671,0.02561585034468908,0.026343486645357825,0.24
532,50,-0.03365259673513075,-0.0299648176260918,0.13648557659266375,0.13621108610820806,0.024682777526517423,0.02309263730522076,0.12
533,50,-0.035818773707664814,-0.03122020092346215,0.1403720597498366,0.1416279525057786,0.025993874905308457,0.02946053504953929,0.24
534,50,-0.04282916022255634,-0.03321111596841018,0.1398155418135664,0.13802994336074342,0.02481922626881061,0.026861714408369965,0.36
535,50,-0.03822243671597984,-0.030802654416830846,0.1359716535622406,0.13056869060985776,0.023735978316754607,0.024222055182317046,0.14
536,50,-0.04274603972177261,-0.028173011594181816,0.13990333953471323,0.13991119637025784,0.02525812758215952,0.02976097931271489,0.24
537,50,-0.027942051025222812,-0.025490763886637038,0.13356127897141834,0.12628281030307353,0.025359557200758106,0.025043352885614857,0.16
538,50,-0.027846393562526203,-0.023489042650873492,0.13434825514198567,0.1335057159431532,0.025696169420934972,0.02584922283075674,0.2
539,50,-0.03350389401907819,-0.029999623734795797,0.14630950072731483,0.14957709665796218,0.027820078611909292,0.030043666557053688,0.22
540,50,-0.03181180911330132,-0.026664151240768957,0.14644179880714592,0.15009314635439655,0.02903531109686718,0.03296378437797379,0.28
541,50,-0.031386850178618565,-0.029338608863975595,0.13932613473314803,0.13814841778416498,0.026635009718695812,0.028293888104672087,0.16
542,50,-0.03177705491559887,-0.025630912560890437,0.14054311500988148,0.14008382682791032,0.02659573615393872,0.02949703088748771,0.18
543,50,-0.036305640782301724,-0.02672832047045381,0.13603942775572656,0.1351509896098788,0.024500080434574398,0.025319729838020347,0.16
544,50,-0.033061309229077,-0.029862879026958125,0.13642337343841876,0.13592578617346973,0.024975447912456077,0.02608506332587107,0.12
545,50,-0.03182151832661037,-0.026236066887965852,0.13693828887070672,0.13533702122183494,0.025903876055458012,0.026190366258848553,0.22
546,50,-0.03132248610107454,-0.027155043775942668,0.13933119777985392,0.1388323249933821,0.026532253399686474,0.029297352944399745,0.24
547,50,-0.03572108026294278,-0.02733981509814551,0.13985069082796106,0.1387473948852337,0.025968503462298127,0.03017058946476721,0.12
548,50,-0.028094997612108874,-0.026066803912779365,0.13824829260531046,0.1403223518473095,0.026700409426334136,0.026941948308055318,0.2
549,50,-0.04052471564082831,-0.03068739560628101,0.13294322966767508,0.1279246736225304,0.022532013463465336,0.022064598764767608,0.12
550,50,-0.03643971011073643,-0.03248262490062255,0.1384841032639684,0.14282716330017775,0.02495677439754633,0.026111753433659388,0.16
551,50,-0.035345555105014116,-0.02674617154413983,0.13777556496349083,0.13932490841933876,0.02528841415385501,0.02552737638124828,0.2
552,50,-0.03582691205776738,-0.02929009232989985,0.13913202833105617,0.13766852350835795,0.025783580484751555,0.029136519295563025,0.26
553,50,-0.04063478501621786,-0.028810262263447146,0.13578428330793757,0.12786022001388786,0.02403972934691098,0.024535518017186477,0.22
554,50,-0.029926610161250013,-0.02642349201821184,0.13815166982554145,0.13750360469466988,0.026637458382958022,0.030580299121893285,0.18
555,50,-0.03893632055333451,-0.031256698065596125,0.13976777411435914,0.13943673369833595,0.025013071016870385,0.025511374313591413,0.16
556,50,-0.0455765137615834,-0.03309923789955319,0.13651502216271205,0.1330773412128614,0.023539676948614766,0.026171729041436033,0.08
557,50,-0.033628244884799374,-0.028293559668982088,0.1406308679559934,0.13964436642570757,0.02636940197087694,0.028734654804872865,0.22
558,50,-0.036514044091938286,-0.026795494508118793,0.1348785871761129,0.13245809998251135,0.024489145806389657,0.025303587013019484,0.18
559,50,-0.03018589793199738,-0.027155717730330355,0.13384340015504864,0.13150720766858714,0.024817008992856503,0.02584922283075674,0.14
560,50,-0.041365116436516546,-0.029732936184361534,0.13035511537826078,0.12485786336216884,0.021963623486553806,0.020753396582725396,0.16
561,50,-0.04386043661601557,-0.03240990856723519,0.13671111215201848,0.1326585418407747,0.02333645353173866,0.024281968464437427,0.14
562,50,-0.03737199269175374,-0.02729847123792578,0.1356150688715695,0.13574619964504475,0.024311464805570226,0.02513363565100727,0.2
563,50,-0.029462877685208423,-0.02750585730555788,0.1438756280605057,0.14548348810454187,0.02811970188366053,0.02950992167746868,0.22
564,50,-0.032576222533199604,-0.02932083956830476,0.14566444469237128,0.14938694034197908,0.0280443575536393,0.03161818377859892,0.22
565,50,-0.03144972915391858,-0.026388809306435987,0.13231401789867892,0.1283974801198406,0.02408040381778752,0.024114834897551205,0.1
566,50,-0.03841240468684246,-0.02912155141576167,0.1372199087588383,0.1341032575626746,0.024509193009249367,0.025000687811113274,0.2
567,50,-0.03623218975615996,-0.03179026703285659,0.13241648304205494,0.13028545112948328,0.022910684290427575,0.02228927472977281,0.16
568,50,-0.045095336522746526,-0.029732936184361534,0.13564412770160675,0.13110238582509803,0.02323058422948177,0.02241209952056829,0.2
569,50,-0.039100569114769376,-0.02739373586989641,0.14296951422699095,0.14418811965968337,0.026654429598786552,0.03053295762492113,0.2
570,50,-0.03312143461063062,-0.025207131517522918,0.13512753630063543,0.13601170209121446,0.02557608052577975,0.028215101413928325,0.16
571,50,-0.03576136449052464,-0.030382582962870584,0.13500263652979103,0.12931734444457244,0.024397219490386746,0.02358754747227981,0.14
572,50,-0.03722858981721676,-0.026395423342374137,0.13693408558665263,0.13435266379698507,0.02495988480531694,0.027871398165765268,0.22
573,50,-0.03687042046005355,-0.027153641333813986,0.13750907253585498,0.1383050813780126,0.024704808809958432,0.02604282423842829,0.16
574,50,-0.03531180279472446,-0.03122943506493438,0.1376776003003724,0.13169043515586384,0.02525202109661325,0.025354120231904892,0.2
575,50,-0.03704298109364321,-0.028147200502908056,0.1398036755356223,0.1458616369466666,0.025534559514773115,0.030056079143147646,0.22
576,50,-0.03625087293985757,-0.029035498089533884,0.13859635785584076,0.13964032038762036,0.02540334016652657,0.027129140884185568,0.18
577,50,-0.03389910440653568,-0.029707473825668892,0.14305444748113566,0.1424501607747902,0.02718812523364926,0.029242196992293773,0.26
578,50,-0.041212460772583046,-0.02856527745704637,0.13422695927101091,0.13238789195837364,0.02325434951928651,0.022674332689958453,0.14
579,50,-0.04171073894027679,-0.027401907931313994,0.14404668116914032,0.14487543313468065,0.026313324654085916,0.028215101413928325,0.2
580,50,-0.03262639870754704,-0.025931678307353764,0.13767746018023957,0.13677885086719122,0.02635440957246903,0.027544120638131872,0.18
581,50,-0.039196579876560084,-0.03014365824423637,0.13738413751208362,0.13553057973726584,0.024657599136082186,0.027685000820958327,0.2
582,50,-0.032898769273398444,-0.025209918969588713,0.13933965949152494,0.1424501607747902,0.026735716435742112,0.02944764425955832,0.22
583,50,-0.0431832793040996,-0.027480719585913464,0.13994547631754317,0.1399720015489131,0.025021656574997296,0.028965907695861274,0.2
584,50,-0.032359650747932546,-0.026384919233971217,0.13588313155065576,0.13720194147861714,0.025022932578216125,0.026342312136937395,0.14
585,50,-0.035064428608342024,-0.02354995904868573,0.13623771846496704,0.13121826826463578,0.025560805786705516,0.02916560967298171,0.26
586,50,-0.033816710383431356,-0.03288569298807964,0.13856476109938534,0.13898333059753165,0.02554038151699588,0.02777744217548267,0.2
587,50,-0.02670235510751249,-0.02390120598059367,0.13856257548190437,0.14237786948909453,0.02721510085170609,0.027094898471410136,0.2
588,50,-0.03976058888153343,-0.02975405963107464,0.14233326271001134,0.144719681993461,0.025677549974226662,0.026472438182112687,0.18
589,50,-0.033783931563139274,-0.025613167104684337,0.13962318961378792,0.13622717421895558,0.02676961801261923,0.028215101413928325,0.26
590,50,-0.03676301354469937,-0.027244870458214367,0.13362468471314243,0.12613010645604994,0.023688627293941923,0.022294133122507893,0.2
591,50,-0.03870259585593411,-0.02851524115686445,0.13919608277185952,0.13575553035785354,0.025227225310416913,0.02661179920350572,0.22
592,50,-0.032023111040889646,-0.02785855288109293,0.14041214410790642,0.1399720015489131,0.02651065206531497,0.029066079300772256,0.2
593,50,-0.03458259239371106,-0.029038852240576153,0.13947556631166835,0.14129254324427246,0.02610605514753961,0.029663151932197842,0.26
594,50,-0.03110869444937441,-0.02637108774868331,0.13847815479310163,0.13686476678493598,0.02667832037478179,0.02968535656199192,0.18
595,50,-0.03640742705887546,-0.02756795013872636,0.13737621234493402,0.13810013133549529,0.025083372271375966,0.027005110143661967,0.22
596,50,-0.034424086618034845,-0.02967022629392454,0.1422421992235232,0.14521813127403865,0.026622224194932386,0.027470902982959847,0.18
597,50,-0.03440561948929333,-0.026284762729325152,0.1338726226254617,0.13295476393988825,0.025388917893259505,0.026861714408369965,0.24
598,50,-0.03505133316668403,-0.026763413874040128,0.13570081374417808,0.13087983714482843,0.02476331129539349,0.02584922283075674,0.22
599,50,-0.03248527612205628,-0.02721781056349884,0.1382459084222687,0.136538040757288,0.02613477369970898,0.02770422452031064,0.14
600,50,-0.04044899605474395,-0.02700288057575089,0.14403844567048205,0.14609977883299663,0.026049805272162434,0.027971650996126245,0.26
601,50,-0.04418312855737248,-0.033274667145584996,0.13676160226382192,0.13240391169101356,0.022910989596791557,0.022057024227233667,0.18
602,50,-0.029177522465873563,-0.02605600691446564,0.1425763284425269,0.14025092010033316,0.02817047647192374,0.030096781581681244,0.26
603,50,-0.03783798430477224,-0.029999623734795797,0.13730099394859852,0.13836760304056525,0.024608013748929833,0.02591588366044091,0.16
604,50,-0.037592340043163086,-0.029668577492727072,0.13189287879626294,0.12548266939248165,0.022950557132589085,0.02319381079216251,0.14
605,50,-0.04474339961130492,-0.03333649669575921,0.1377985469150109,0.1387473948852337,0.023503434999770763,0.0211696115081487,0.2
606,50,-0.03210974313350129,-0.025992069775672352,0.1431289681831122,0.1424501607747902,0.027874543769044465,0.03260898697386067,0.22
607,50,-0.03257467781962783,-0.02750585730555788,0.13567940640354142,0.12985460455052517,0.024718647365561584,0.022285626757182604,0.16
608,50,-0.040326221852396156,-0.027898123168422433,0.140405225989897,0.1394395868033543,0.0249842704789839,0.0258652248984136,0.18
609,50,-0.029368003007957156,-0.02643103027711193,0.141993872459077,0.14522543975754124,0.027642317745749104,0.029733756081189187,0.26
610,50,-0.03701798282341829,-0.029038852240576153,0.13639083880987482,0.13350678557885515,0.024390951092453726,0.022655123816140998,0.16
611,50,-0.03683431749892624,-0.027671283667816595,0.13461725973858038,0.13278651386651713,0.024029049956202607,0.024745753336921264,0.14
612,50,-0.034160636220926105,-0.027505183351170193,0.138426251483021,0.13943801401411984,0.02577386333991481,0.026514789025032903,0.22
613,50,-0.03891268882660847,-0.02694833166269826,0.1362766447514229,0.13577157039703236,0.024217937412912952,0.02609239693207315,0.2
614,50,-0.0372510539089447,-0.02821634077523179,0.13964277242096426,0.13838922789406818,0.025610285862386447,0.029240621466534722,0.2
615,50,-0.033737077585877094,-0.02479128909506915,0.13656944237759627,0.13446789942762225,0.02550375411628083,0.029066079300772256,0.18
616,50,-0.03580379185676497,-0.028911814652776133,0.12913055895019626,0.12746253673086022,0.022262811294924568,0.02235883522189015,0.1
617,50,-0.03233827602961525,-0.025715090911513527,0.14021882623281892,0.14256259930003845,0.026658411042374174,0.02794320766168569,0.2
618,50,-0.03863135037663354,-0.030786550313777486,0.13382126511336018,0.1305221886878174,0.022930006037666605,0.021231505275269236,0.18
619,50,-0.03763268910884119,-0.03065170387058045,0.13553651595848598,0.12738358721301915,0.02446666396091492,0.02576528378625932,0.16
620,50,-0.031977544969040886,-0.028430853570306197,0.13375178899646237,0.12848983128704478,0.02467370220902031,0.02415769320485292,0.18
621,50,-0.034788944003572735,-0.027617331407694075,0.1432338197938819,0.1450559786677354,0.02691129368821316,0.02988017465342622,0.28
622,50,-0.034560050874468645,-0.025490763886637038,0.13964469458994644,0.14623199583001514,0.026310550166844106,0.0301034206401198,0.22
623,50,-0.03236962312287776,-0.028644611307016746,0.13443848015055598,0.1314358050061027,0.02428566709704759,0.024745801902036263,0.12
624,50,-0.02919475115009362,-0.027783373615106445,0.13569908256429541,0.13210923452795056,0.025693205542740093,0.02736947866604969,0.12
625,50,-0.03857974589056638,-0.031051854334081183,0.14044810898378976,0.13818444827171492,0.025208026268030998,0.02635650535396085,0.16
626,50,-0.03613923941137134,-0.030858636611603457,0.14068858382105043,0.14095529276304988,0.025971832364342404,0.02861112932030671,0.2
627,50,-0.03907594319257726,-0.028848513588216742,0.1337789867187947,0.1341032575626746,0.023174492239443754,0.023236506175770513,0.16
628,50,-0.03922807883773604,-0.028340645426229175,0.13669934510176895,0.13498073379426265,0.024070740628768444,0.026361668638523628,0.12
629,50,-0.027157534226375,-0.02524920255882103,0.13817012754788116,0.1360824369353648,0.02704664037831637,0.029537349508315554,0.2
630,50,-0.03781467458598342,-0.026981565191182135,0.1312505285718716,0.12934581007572893,0.023322255824972164,0.021710758853695507,0.14
631,50,-0.030362257319762154,-0.025424982756079316,0.13962859854667825,0.138370076289418,0.027013751508355027,0.028859056507748657,0.28
632,50,-0.03304849788298764,-0.02572101927654017,0.13588464346214368,0.136538040757288,0.025134583055969557,0.025914797592058465,0.14
633,50,-0.03111792552893906,-0.026271189471371588,0.13964498801695535,0.13750896571889354,0.026607516856024728,0.026951500711527278,0.2
634,50,-0.032545053285754064,-0.028644611307016746,0.1402581941350569,0.13943801401411984,0.02633492240253087,0.026771926080621795,0.2
635,50,-0.03632389260832153,-0.027090874546257818,0.135213703042207,0.13599652101762005,0.02467582613932744,0.02609239693207315,0.18
636,50,-0.034578264697549835,-0.027484299166499453,0.13398787623110606,0.13351102516080754,0.02423264002611887,0.023915558174143786,0.18
637,50,-0.032433011539815655,-0.027694220887222436,0.13776323776475818,0.134946088434655,0.025870639331660058,0.026514789025032903,0.22
638,50,-0.03258647669952234,-0.027036017696167952,0.13969457371310667,0.14283774273164035,0.026563754456112688,0.029711592684785498,0.24
639,50,-0.03758823131226139,-0.0263120151246369,0.13667140246654325,0.13427043800034377,0.024465401777551358,0.02473195968494763,0.18
640,50,-0.04462393281550552,-0.03305986875566394,0.13549760635167385,0.13333853550548402,0.022711005620994505,0.021258084967559612,0.14
641,50,-0.03611611251829255,-0.026468331341345,0.1431485201417651,0.14911722609963868,0.02716279158388553,0.030868769974833093,0.3
642,50,-0.040384921542817746,-0.03309923789955319,0.1412609470464434,0.13961180792003075,0.024864202948889465,0.026204462343429713,0.14
643,50,-0.03603167699258688,-0.027505183351170193,0.138489901039417,0.1370187867097668,0.025146829780871002,0.02720128892231257,0.14
644,50,-0.03597784441566911,-0.03289598065910245,0.14381843875272954,0.14164216201434027,0.0263578526797121,0.027094898471410136,0.16
645,50,-0.03815572753242203,-0.031107836528853797,0.1392091012439259,0.13516676540621878,0.02496646041280396,0.023236506175770513,0.24
646,50,-0.02712042760063746,-0.025073054374622025,0.13823041985937123,0.13442669629804355,0.027369924416719652,0.031175713363003937,0.22
647,50,-0.04509613796453524,-0.032527867526189295,0.13808075129461347,0.13641031997076047,0.023404101407587596,0.02579868961187133,0.16
648,50,-0.035629029067555426,-0.03278527613942772,0.13770130754863025,0.1375817333232856,0.024705560280093682,0.025471624767084408,0.12
649,50,-0.037393630338825624,-0.028085107669739574,0.143442032059069,0.14470228830979354,0.0266333337450398,0.02838227505938295,0.28
650,50,-0.03753452296869176,-0.02885186773925901,0.1353194834805143,0.13648017202905466,0.024059952875482266,0.02463726928266224,0.24
